id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
253828,Duplex w/ Terrace @ Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73756,-73.9535,Private room,349,1,12,2022-12-11,0.08,30,1,0,Exempt
945581538771394339,Cozy in Historic Italy,853797,Cody,Manhattan,Little Italy,40.71822617335096,-73.99776405104058,Private room,120,30,0,,,1,269,0,
9794402,Cute Apartment - heart of Astoria,17490821,Pierre,Queens,Astoria,40.76064,-73.92155,Entire home/apt,,30,1,2015-12-28,0.01,1,0,0,
50170583,Cozy guest room with a private bathroom,399513696,Fraulein,Brooklyn,Prospect-Lefferts Gardens,40.66004,-73.95834,Private room,130,4,91,2024-02-12,2.75,1,185,24,OSE-STRREG-0001360
1106174336070536356,Renovated 2br/1bath Upper East,557417709,Furnished Club,Manhattan,Upper East Side,40.7800477,-73.9505824,Entire home/apt,185,30,0,,,4,300,0,
40973933,Stylish Designer Brownstone Sanctuary,20271527,Saskia,Brooklyn,Park Slope,40.67893,-73.97539,Entire home/apt,311,30,15,2024-02-10,0.52,1,67,6,
866654663028165236,Spacious Williamsburg Haven,6103075,Aviva,Brooklyn,Williamsburg,40.71356624498996,-73.96431533085716,Entire home/apt,226,1,31,2023-12-09,2.84,1,0,31,OSE-STRREG-0001206
752289,Cozy Village apartment  near NYU,2285974,Cristiana,Manhattan,SoHo,40.72734,-74.00094,Entire home/apt,200,30,16,2021-11-04,0.12,2,281,0,
904534456886870583,Luxury living next to the Barclays,136808630,Colleen,Brooklyn,Prospect Heights,40.6820165,-73.9734946,Entire home/apt,200,30,1,2023-07-17,0.13,1,364,1,
46070050,Super Cozy Private Room in the heart of FIDI,215530555,Miranda,Manhattan,Financial District,40.70809,-74.00481,Private room,115,30,104,2023-10-23,2.55,1,89,32,
880583527961510592,Stunning 4bdr/4.5ba in Williamsburg (flex dates),385605401,Matthieu,Brooklyn,Williamsburg,40.715774445394516,-73.95442895875685,Entire home/apt,600,30,13,2023-09-30,1.33,1,179,13,
944955071548969031,Boutique building Williamsburg,528271027,Yosi,Brooklyn,Williamsburg,40.7175,-73.95556,Entire home/apt,225,30,2,2023-11-18,0.38,1,252,2,
28920018,Artistic East Village Gallery Oasis,217995958,Edward,Manhattan,East Village,40.72861,-73.97993,Entire home/apt,110,30,56,2019-06-02,0.85,1,364,0,
31549470,"Blueground | UES, gym & doorman, nr subway",107434423,Blueground,Manhattan,Upper East Side,40.77595,-73.95559,Entire home/apt,213,31,0,,,842,294,0,
7645359,Old World Charm in Hip Brooklyn,7500,Russ,Brooklyn,Clinton Hill,40.68803,-73.96785,Entire home/apt,109,31,11,2024-01-12,0.11,1,148,3,
22480209,Housing for SGU/SABA/AUA/ROSS Students/ Residents,27741331,Lyn,Brooklyn,East Flatbush,40.66247,-73.92647,Private room,43,31,3,2022-10-24,0.07,6,349,0,
37094204,*Chic MicroLoft in the Heart of Chelseas Art Scene,279024287,Chelsea,Manhattan,West Village,40.7395,-74.00228,Entire home/apt,135,30,13,2023-09-14,0.25,1,176,4,
52417096,24-17 Renovated Studio Prime Location WD,162280872,Urban Furnished,Manhattan,Kips Bay,40.73891067504883,-73.98082733154297,Entire home/apt,109,30,5,2023-12-26,0.17,250,364,1,
1083232309817492677,Chic and Modern Home Room #2,458668555,Patricia,Brooklyn,East Flatbush,40.65093,-73.94582,Private room,50,30,0,,,3,210,0,
52574468,Apartment in the heart of Manhattan,425542153,Kiara,Manhattan,Greenwich Village,40.72711,-73.99959,Entire home/apt,98,131,0,,,1,365,0,
572530913771194520,"Adorable studio, cozy & newly renovated",447283837,Shemi,Brooklyn,East Flatbush,40.655579,-73.931503,Entire home/apt,159,1,95,2023-11-28,3.87,11,86,44,OSE-STRREG-0001498
1024689433636095953,NYC Upscale Apartment,521311879,B,Manhattan,Chelsea,40.747928805967824,-74.00561347621704,Entire home/apt,450,6,3,2023-12-29,0.93,5,250,3,Exempt
1029754004438810661,Private Lux Brooklyn Stay,416021133,Jason,Brooklyn,Bushwick,40.6917719160322,-73.91293377005256,Private room,100,1,10,2024-03-03,3.66,2,41,10,OSE-STRREG-0000921
14485372,E 97th St 2 Bedrooms 1 Bath Condo w washer/dryer,89361094,Karen,Manhattan,East Harlem,40.78608,-73.94929,Entire home/apt,144,30,110,2023-10-31,1.19,2,179,2,
989204768614625668,Sunny Rooftop -2 Min To Subway.,480704914,Ray,Brooklyn,Crown Heights,40.6696562566642,-73.92924418068846,Entire home/apt,219,1,11,2024-02-16,2.12,8,298,11,Exempt
9796737,Private Room in lower east side NYC,41003664,Conor,Manhattan,Lower East Side,40.7133,-73.98645,Private room,,30,2,2017-06-12,0.02,1,0,0,
1102331692663829399,Spacious Upper East Side 1BD Balcony Rooftop,518583595,Mova,Manhattan,East Harlem,40.7867247,-73.9494145,Entire home/apt,138,30,0,,,7,72,0,
754446798370738102,Brooklyn Oasis,68324742,Richie,Brooklyn,East Flatbush,40.650630000000014,-73.93892619206541,Entire home/apt,200,30,18,2023-11-06,1.17,1,365,14,
3758686,Ground Floor Guest Suite in Brooklyn Townhouse,19242857,O.D.,Brooklyn,Crown Heights,40.67561,-73.93118,Entire home/apt,122,30,123,2024-02-13,1.06,1,272,1,
1018274947599434006,Bright Soho Loft with View,346092613,Ellie,Manhattan,SoHo,40.72613,-74.00629,Entire home/apt,800,2,2,2024-02-22,1.50,2,311,2,Exempt
928513545611321046,Private room central to all,523760774,Haydar,Brooklyn,Prospect-Lefferts Gardens,40.655764,-73.954078,Private room,49,30,3,2023-12-31,0.56,5,269,3,
23746579,"Spacious,sunny, artistic loft by the L train",124357,Valeria,Brooklyn,Williamsburg,40.71729,-73.95381,Entire home/apt,170,30,200,2023-04-13,2.78,2,365,1,
814892634456211326,Ultimate East Village Comfort in Elevator Building,102731382,Coco And Davis,Manhattan,East Village,40.7283282400765,-73.9835363,Entire home/apt,300,30,5,2023-11-10,0.45,1,110,5,
580476325425880145,Cozy Renovated Private Apt Close to NYU Union Sq,384559808,Best Inns USA,Manhattan,Gramercy,40.73301,-73.98532,Entire home/apt,90,30,3,2023-08-19,0.18,29,108,1,
50432864,Artist true 1 bedroom apartment in Chinatown NYC,1616218,Liza,Manhattan,Chinatown,40.71606,-74.0002,Entire home/apt,200,30,11,2023-08-06,0.35,1,244,2,
858692736399542780,Beautiful one bedroom,3530446,Maurice,Brooklyn,Crown Heights,40.67598667190485,-73.95007743028073,Entire home/apt,171,30,2,2023-08-13,0.23,5,346,2,
716015345271770547,Designer built 1 Bdrm in the Heart of the Village,2020152,Isa,Manhattan,East Village,40.73055,-73.98758,Entire home/apt,280,30,1,2022-12-11,0.07,2,177,0,
45092503,THE LINCOLN SUITES BROOKLYN - 594,130777278,The Lincoln Suites,Brooklyn,Crown Heights,40.67219,-73.95732,Entire home/apt,159,30,144,2023-12-04,3.96,3,364,33,
993299813710890959,Cozy 2 BR ~ Heart of Upper East,190154361,Sveta,Manhattan,Upper East Side,40.7813082482856,-73.95309017411418,Entire home/apt,140,30,0,,,36,269,0,
815792550504150908,Chez HP in Fort Greene | Light-filled Spacious 2B,26049810,Heaven,Brooklyn,Fort Greene,40.69477104041609,-73.971175219574,Entire home/apt,230,30,3,2023-03-31,0.25,1,60,3,
785086371225456915,Sun Filled Brooklyn Apartment,74623507,David,Brooklyn,Prospect-Lefferts Gardens,40.66100126701653,-73.94318133312089,Private room,75,31,1,2023-04-30,0.10,2,364,1,
947879359042775324,"Spacious 2-room suite, bedroom and live/work room",152529707,Theodore,Brooklyn,Windsor Terrace,40.6573955,-73.97722929999999,Private room,100,30,2,2023-11-01,0.38,1,268,2,
30393045,"Blueground | Midtown, doorman, gym, sundeck",107434423,Blueground,Manhattan,Kips Bay,40.7407633,-73.9781758,Entire home/apt,214,31,0,,,842,295,0,
828130,Brooklyn Apt next to Prospect Park,4210082,Monica,Brooklyn,Prospect-Lefferts Gardens,40.66255,-73.96284,Private room,70,30,84,2016-10-08,0.62,1,35,0,
772730056277365796,Modern and cozy room in Brooklyn,197489882,Patricia,Brooklyn,Prospect-Lefferts Gardens,40.66284,-73.95442,Private room,88,30,14,2023-08-19,0.92,3,89,12,
1010237549953170592,Private Room in Prospect Heights,518799877,Angel,Brooklyn,Prospect Heights,40.678275825407425,-73.96425303768575,Private room,149,30,0,,,3,365,0,
909413687382641860,Cozy room with Mini Kitchen on West 30th St,514336590,Reservation,Manhattan,Chelsea,40.7504554,-73.997641,Private room,155,30,0,,,30,365,0,Exempt
565490019458489355,COZY HAVEN ->Free Continental Breakfast❤️,224532641,Imperial Stay BnB,Brooklyn,Prospect-Lefferts Gardens,40.65944,-73.94941,Private room,117,30,59,2023-10-31,2.50,2,364,22,
665121029250984803,1 Bedroom Brooklyn Fort Greene Subway BAM,153521800,Michelle,Brooklyn,Fort Greene,40.68691,-73.97465,Entire home/apt,193,30,31,2023-11-04,1.86,2,179,23,
14616377,Perfect Location 2bd w Bklyn Charm,83523066,Jim,Brooklyn,Park Slope,40.68102,-73.97552,Entire home/apt,175,30,157,2023-06-24,1.72,2,364,2,
552211233896015720,Modern 3 Bedroom Bushwick Oasis,87546977,Candace,Brooklyn,Bushwick,40.68578000781492,-73.90822267179331,Entire home/apt,75,30,47,2023-09-25,1.92,1,90,15,
933765874985398884,"Blueground | E Village, elevator, nr Union Square",107434423,Blueground,Manhattan,East Village,40.730657,-73.988651,Entire home/apt,450,31,0,,,842,357,0,
21950963,Large Midtown West apartment with great views,50414933,Charlie,Manhattan,Hell's Kitchen,40.76462,-73.98751,Private room,,30,22,2023-09-19,0.29,1,21,13,
876241332493385854,49-3B Newly renovated 2BR W/D,2119276,Urban Furnished,Manhattan,Midtown,40.75548368620504,-73.97117449939638,Entire home/apt,209,30,0,,,50,210,0,
882134002713902458,Huge studio private backyard 1 block from subway,274602057,Miriam,Brooklyn,Crown Heights,40.66699417593706,-73.93159186481886,Entire home/apt,214,30,8,2023-09-27,0.85,4,179,8,
988441125143566860,Excellent location in Manhattan walk to all,538899413,Matthew,Manhattan,Midtown,40.7428157,-73.9831232,Entire home/apt,218,4,12,2024-03-05,2.48,2,287,12,Exempt
1031939039066588901,Prime Location!Cozy apt in Prospect Height 1Br/1Ba,91851098,Matthew,Brooklyn,Prospect Heights,40.67998441937698,-73.97082598997648,Entire home/apt,295,3,3,2024-02-20,1.11,2,219,3,Exempt
1073271456800732150,cozy 3 bedroom in Brooklyn,47354598,Luis,Brooklyn,Brownsville,40.67112,-73.91392,Entire home/apt,116,30,0,,,2,269,0,
53939534,Lovely Bedroom in Greenpoint,307001589,Kristina,Brooklyn,Greenpoint,40.73142,-73.95655,Private room,71,30,2,2023-09-19,0.08,19,363,1,
762296955086811882,Lovely 2 bedroom in Williamsburg,85006028,Kevin,Brooklyn,Williamsburg,40.71018,-73.95568,Entire home/apt,175,30,4,2023-05-19,0.27,3,355,3,
54050650,Nice Private ROOM in Greenpoint,307001589,Kristina,Brooklyn,Greenpoint,40.73073,-73.95471,Private room,71,30,0,,,19,363,0,
843519103009322044,Full Bedroom B in #1571: Prospect Lefferts Gardens,305240193,June,Brooklyn,Prospect-Lefferts Gardens,40.65525325171239,-73.95630540299695,Private room,65,30,0,,,320,251,0,
1025410927454783654,Steps to Cornell Tech University! Pets Allowed!,496932087,Reservations,Manhattan,Roosevelt Island,40.75515,-73.95551,Private room,1599,1,0,,,279,0,0,Exempt
993531470666901837,Bright ROOM in Greenpoint,502440822,Alex,Brooklyn,Greenpoint,40.72917,-73.95713,Private room,75,30,0,,,8,269,0,
1034347,KING Bed - Spacious Room,1367316,Deb,Brooklyn,Prospect-Lefferts Gardens,40.66359,-73.95521,Private room,60,30,54,2023-11-30,0.89,2,179,17,
630134452451645197,Lovely 2 Double Beds + Prvt BA near Prospect Park,435050037,Abdo,Brooklyn,Flatbush,40.65204,-73.96353,Private room,500,30,10,2023-09-04,0.46,15,359,2,
985398033818297264,Walk to all best location in Manhattan,527827931,Taylor,Manhattan,Kips Bay,40.74197286287296,-73.98265261408339,Entire home/apt,205,4,6,2024-02-21,2.00,2,315,6,Exempt
52852431,Artful Brooklyn Loft Hotel Experience,427916211,Forty,Brooklyn,Williamsburg,40.70771,-73.95083,Entire home/apt,428,4,95,2024-03-02,3.43,1,322,36,Exempt
981373391931970516,Mint Room PLG,1512819,Giselle,Brooklyn,Flatbush,40.65127205049364,-73.95387439450265,Private room,55,30,0,,,3,269,0,
811556047392409459,Elegant Garden Level 2BD APT + Close Transport,107187341,Build.Bid LLC,Brooklyn,Bedford-Stuyvesant,40.67724783539943,-73.92144015201445,Entire home/apt,245,30,11,2023-09-03,0.86,3,89,10,
54246235,Homey & Spacious 2 Bedroom Apt on Upper East Side,438952657,Gisele,Manhattan,Upper East Side,40.76029,-73.96137,Entire home/apt,125,30,4,2023-12-18,0.17,37,242,1,
46787572,Amazing NYC Studio,120762452,Stanley,Manhattan,Murray Hill,40.75026,-73.97689,Entire home/apt,100,30,2,2022-07-15,0.06,83,299,0,
716359039183246493,"Blueground | UWS, doorman & gym, nr central park",107434423,Blueground,Manhattan,Upper West Side,40.77507249999999,-73.98864979999996,Entire home/apt,396,31,0,,,842,15,0,
1010700244288769026,Apartment #282: Columbus Circle,533234561,Tina,Manhattan,Hell's Kitchen,40.767613197084415,-73.98499247320923,Entire home/apt,110,30,0,,,61,157,0,
984153976769124224,Renovated Duplex Modern Elegance,466454290,Chaim,Brooklyn,Brownsville,40.67211325017674,-73.90914086885948,Entire home/apt,292,3,7,2024-02-11,1.40,2,219,7,Exempt
851268870316740374,Cute 1 bedroom in Kips Bay,208667188,Nina,Manhattan,Kips Bay,40.74427,-73.97828,Entire home/apt,140,30,4,2023-08-13,0.48,9,340,4,
21851586,Experiencing NYC with Comforts of Home,158757567,Felix,Brooklyn,Park Slope,40.67514,-73.97653,Private room,582,5,169,2023-12-28,2.23,1,179,20,OSE-STRREG-0000847
2374228,Amazing Two Bedroom Apartment,12129877,Andre,Brooklyn,Crown Heights,40.67403,-73.94139,Entire home/apt,130,30,215,2021-11-01,1.77,1,188,0,
7689346,East Village Private Room & Terrace,39956905,Can,Manhattan,East Village,40.72752,-73.98453,Private room,,30,1,2015-08-29,0.01,2,0,0,
39059931,Paris meets New York /Long term available,13324910,Barbara,Manhattan,Upper East Side,40.78505,-73.95575,Entire home/apt,663,30,2,2022-12-05,0.04,1,127,0,
6758849,UPPER EAST SIDE 3 BR / 3 Bath  APT,35384978,Hans,Manhattan,Upper East Side,40.7772,-73.95009,Entire home/apt,999,30,113,2023-01-02,1.07,1,172,0,
53939828,Stylish Private Room in Greenpoint,307001589,Kristina,Brooklyn,Greenpoint,40.72929,-73.956,Private room,71,30,2,2023-07-31,0.10,19,363,1,
21959796,Gorgeous Apt In Central Manhattan,90956690,Dean,Manhattan,Murray Hill,40.74752,-73.97815,Entire home/apt,,30,2,2018-01-01,0.03,1,0,0,
1090894126706891382,Luxury Columbus Circle River View Room,317995907,Michelle,Manhattan,Hell's Kitchen,40.76952909451668,-73.99178947207784,Private room,129,30,0,,,1,267,0,
1010710743342845410,Apartment #1150: East Village,533234561,Tina,Manhattan,East Village,40.72374,-73.98672,Entire home/apt,139,30,0,,,61,353,0,
31082686,Space Galore! Sunny top floor is yours,105310740,Margareth,Brooklyn,Bedford-Stuyvesant,40.68512,-73.9516,Entire home/apt,83,30,15,2024-01-09,0.26,2,62,1,
51622613,433 West 53-Studio located in Midtown West,51501835,Jeniffer,Manhattan,Hell's Kitchen,40.76721,-73.9897,Entire home/apt,120,30,5,2023-10-19,0.22,142,224,3,
3663984,Sunny & Modern 1-BR | Central Park/ROOMBA CLEANER,13347167,AFI Apartments,Manhattan,Upper East Side,40.77288,-73.95711,Entire home/apt,95,30,13,2023-08-15,0.12,31,207,2,
53715842,Charming Rooms & Bathrooms in Prospect Park South,435050037,Abdo,Brooklyn,Flatbush,40.65161,-73.96236,Private room,735,30,3,2022-09-11,0.11,15,359,0,
38299089,83rd ST: Private and Quiet Haven Upper East APT,135051329,Senda,Manhattan,Upper East Side,40.77797,-73.95368,Entire home/apt,415,30,13,2023-06-17,0.24,1,292,1,
45595850,433 West 53-Furnished Studio,51501835,Jeniffer,Manhattan,Hell's Kitchen,40.76733,-73.98794,Entire home/apt,90,30,6,2024-01-28,0.18,142,289,3,
993530015229616900,Awesome ROOM in Trendy Location,502440822,Alex,Brooklyn,Greenpoint,40.73123370586961,-73.95621896450042,Private room,75,30,0,,,8,269,0,
1058006984071913718,"Bright room, HDTV, 6 blocks to Prospect Park #631",3223938,Eugene,Brooklyn,Prospect-Lefferts Gardens,40.6567560723626,-73.94461304598514,Private room,37,30,0,,,628,341,0,
1025411905826278378,Easily Accessible! Near Empire State Building!,496932087,Reservations,Manhattan,Roosevelt Island,40.75632,-73.95614,Private room,1999,1,1,2024-02-26,1,279,0,1,Exempt
884078315643248741,Brand New  fully functional Renovated Apartment,160357583,Yogi,Brooklyn,Crown Heights,40.67523017310453,-73.91116258402045,Entire home/apt,93,30,21,2023-09-19,2.05,2,334,21,
5013564,"Prime Location, Close to Everything",1315306,Suzanne,Brooklyn,Park Slope,40.67438,-73.97541,Private room,110,30,9,2016-09-01,0.09,1,363,0,
1025450691718010749,"New York City Escape! 3 Big Units, Pets Allowed!",496932087,Reservations,Manhattan,Roosevelt Island,40.75628,-73.95596,Private room,1199,1,0,,,279,0,0,Exempt
881373748568820077,Spacious room in prewar - Washer/Dryer!,450089462,Devorah,Brooklyn,Prospect-Lefferts Gardens,40.65923,-73.94873,Private room,50,30,3,2023-10-31,0.33,1,179,3,
989012589841358531,Cozy 2BR Apt in Murray Hill | Fully Equipped,489756011,Wapt,Manhattan,Murray Hill,40.74662519664827,-73.97834737118171,Entire home/apt,117,30,0,,,30,156,0,
702151942322613794,Relaxed & Cozy Bohemian 3BR APT + Close Transport,107187341,Build.Bid LLC,Brooklyn,Bedford-Stuyvesant,40.67745,-73.92145,Entire home/apt,245,30,36,2023-09-25,1.98,3,89,20,
993524822952613739,Brand New Room in Greenpoint,502440822,Alex,Brooklyn,Greenpoint,40.72912342312538,-73.95553187251726,Private room,75,30,0,,,8,269,0,
28779900,Brooklyn House at 443 linden Bedroom 2,216304678,Bryan,Brooklyn,East Flatbush,40.65376,-73.94161,Private room,47,30,17,2024-01-02,0.26,4,363,2,
44560298,Beautifully designed furnished Apt - washer/dryer,143513836,Elisabeth,Brooklyn,Crown Heights,40.67292,-73.91703,Entire home/apt,110,30,2,2023-10-31,0.05,5,7,1,
50232558,Penthouse + private terrace by Prospect Park #147,3223938,Eugene,Brooklyn,Prospect-Lefferts Gardens,40.65759,-73.95326,Private room,46,30,0,,,628,0,0,
32080210,Central Park & Rooftop 1 Guest Suite & Office,29278028,Alexis,Manhattan,Upper East Side,40.77747,-73.956,Entire home/apt,929,30,74,2023-09-04,1.23,4,89,16,
703971,HOME AWAY FROM HOME,1785800,Marvet,Brooklyn,Prospect-Lefferts Gardens,40.6582,-73.95088,Private room,77,30,19,2022-04-17,0.14,3,365,0,
1025452122346258195,4 Pet-friendly Units w/ Manhattan Skyline Views!,496932087,Reservations,Manhattan,Roosevelt Island,40.75703152900023,-73.95533078458708,Private room,5889,1,0,,,279,0,0,Exempt
615730231436692543,"Blueground | Kips Bay, doorman, gym & storage",107434423,Blueground,Manhattan,Kips Bay,40.74021949999999,-73.9795651,Entire home/apt,226,31,0,,,842,254,0,
1078375400012566259,Modern Centrally Located Apt,558930115,Astrid,Manhattan,Upper East Side,40.77325673908658,-73.95500529750474,Entire home/apt,249,30,0,,,1,83,0,
1035374176350450478,"Blueground | Tribeca, lounge & fitness",107434423,Blueground,Manhattan,Financial District,40.7092191,-74.0137534,Entire home/apt,326,31,0,,,842,205,0,
46062116,Upper East Side 3 Bedrooms 2 Baths with Balcony,2867137,Avi,Manhattan,Upper East Side,40.77918,-73.95013,Entire home/apt,275,30,0,,,96,334,0,
53786471,Large Room in Brooklyn NY!,45503479,José,Brooklyn,Flatbush,40.65278,-73.95744,Private room,125,30,38,2023-08-15,1.41,1,364,13,
846985821107509288,Stayed with Roopraj at Church Ave Hidden Gem,505354789,Roopraj,Brooklyn,Flatbush,40.65015014444864,-73.95645580194565,Private room,220,30,26,2023-11-05,2.33,2,364,26,
1049299400432085524,Housing for Medical Professionals B,143930432,Karen,Brooklyn,East Flatbush,40.65324,-73.94415,Private room,55,30,0,,,2,142,0,
800545475384736198,Private room in large PLG apt,495131694,Joshua,Brooklyn,Prospect-Lefferts Gardens,40.655939386767585,-73.95672732557327,Private room,70,30,0,,,1,364,0,
960910570883525492,-Comfy Studio on *Upper East Side-1min to *Q Train,106569357,V.I.,Manhattan,Upper East Side,40.77580801810979,-73.95165047413715,Entire home/apt,239,30,0,,,3,269,0,
21951077,*Spacious West Village Loft*,1620498,Bec,Manhattan,Chelsea,40.73704,-73.99587,Entire home/apt,,60,3,2018-08-19,0.04,1,0,0,
1040242051735117799,"Local art, stocked minibar and custom bed",547418378,The James New York - NoMad,Manhattan,Midtown,40.7444291,-73.9857968,Private room,315,1,0,,,7,10,0,Exempt
19993470,2 week+ Loft Apartment w/ View & Deck,114867228,Michael,Manhattan,Greenwich Village,40.72961,-73.99326,Entire home/apt,235,30,54,2024-02-13,0.70,1,130,4,
50634369,Premium Queen View C - Yotel Times Square,401277068,Yotel New York,Manhattan,Hell's Kitchen,40.75994,-73.99665,Private room,153,1,106,2023-12-20,4.29,8,326,2,Exempt
355106,Big room near Prospect Park! NY!,85202288,Tomas,Brooklyn,Prospect-Lefferts Gardens,40.66257,-73.95761,Private room,63,30,44,2019-10-31,0.31,1,311,0,
29653847,Luxurious Duplex Share Condo In Central Brooklyn,223198021,Christine,Brooklyn,Prospect-Lefferts Gardens,40.66195,-73.94486,Private room,290,30,63,2023-10-22,0.97,1,65,17,
23002904,Upper East Brownstone Duplex 4Beds 3Bath & Garden,61849126,Laura,Manhattan,Upper East Side,40.77584,-73.95205,Entire home/apt,995,30,30,2023-10-21,0.41,1,173,6,
28668546,Brooklyn House at 443 Linden Room 1 (red),65511189,Marian,Brooklyn,East Flatbush,40.65263,-73.94349,Private room,43,30,20,2024-02-03,0.30,1,305,1,
1035503974195948507,Soho Luxury Artist Loft 1800 SQFT,12268556,Carlos,Manhattan,SoHo,40.72395366189181,-74.00617912226903,Entire home/apt,780,3,0,,,1,57,0,Exempt
670223243489064987,Sunny 1-bedroom in West Village - great location,49664668,Brendan,Manhattan,West Village,40.7321853,-74.0062892,Entire home/apt,295,30,0,,,1,362,0,
47076840,Charming and pleasant  furnished studio apartment,83786650,Bridge,Manhattan,Upper East Side,40.76048,-73.96175,Entire home/apt,90,30,4,2022-01-29,0.12,16,48,0,
21963575,ROOM IN THE HEART OF CROWN HEIGHTS,160343135,David,Brooklyn,Crown Heights,40.67135,-73.95211,Private room,,30,2,2018-01-01,0.03,1,0,0,
50634191,Premium Queen C - Yotel Times Square,401277068,Yotel New York,Manhattan,Hell's Kitchen,40.75956,-73.99645,Private room,130,1,29,2024-02-17,1.56,8,33,9,Exempt
11758313,145 Mulberry-Renovated Studio near Soho,51501835,Jeniffer,Manhattan,Little Italy,40.71899,-73.99773,Entire home/apt,100,30,13,2022-04-27,0.14,142,190,0,
198478,"""Crow's Nest"" Private Bed/Bath UES!",968805,Lennay,Manhattan,Upper East Side,40.7794,-73.95096,Private room,80,30,41,2023-08-14,0.37,1,80,1,
741073115729920154,The Entertaining New Yorker Room,45535181,Olu,Brooklyn,Crown Heights,40.67619,-73.93071,Private room,65,30,33,2023-11-30,1.97,4,334,24,
18993398,Gorgeous Comfy Home,132484183,Frances,Queens,Jamaica,40.69221,-73.79842,Entire home/apt,175,30,136,2024-02-18,1.67,1,0,21,OSE-STRREG-0000794
673765667567431243,"Blueground | Kips Bay, w/d, nr river & 6 train",107434423,Blueground,Manhattan,Kips Bay,40.7395869,-73.9815163,Entire home/apt,199,31,0,,,842,217,0,
49887317,Vibrant Spacious Artists Creative Apt in Brooklyn!,7952814,Imani,Brooklyn,Bedford-Stuyvesant,40.69007,-73.95647,Entire home/apt,115,30,13,2022-06-12,0.39,1,89,0,
863144823566273407,Eclectic 1 BR Apt w/ Private Deck in BK,498261699,Greg,Brooklyn,Crown Heights,40.67288756253589,-73.94671354083464,Entire home/apt,125,30,2,2023-10-19,0.31,2,251,2,
51196476,1 bedroom rental unit with patio,414167393,David,Manhattan,Lower East Side,40.71805656221419,-73.98416204752421,Private room,89,30,0,,,1,180,0,
14467602,2500 Square Foot Artist Flat,89158733,Alex,Manhattan,Two Bridges,40.71284,-73.99425,Private room,130,120,1,2016-08-13,0.01,2,364,0,
1054922113127805726,Luxury Apartment Fifth Avenue NYC,552678604,Immanel,Manhattan,Midtown,40.7568862668579,-73.97839074779843,Entire home/apt,428,30,0,,,1,180,0,
21963428,Bright NYC Flat with Manhattan Views,8243469,Kathryn,Bronx,Port Morris,40.80229,-73.91363,Private room,,30,52,2019-04-01,0.68,1,0,0,
39106226,Sunny Harlem Brownstone Condo!,36722666,Jonathan,Manhattan,Harlem,40.8095,-73.94377,Entire home/apt,,30,5,2022-12-31,0.10,1,66,0,
39117708,"Cozy, quiet, peaceful bedroom in Brooklyn",115819687,Amaya,Brooklyn,Bushwick,40.6975,-73.91591,Private room,,30,0,,,1,0,0,
920155843484168793,Soho Penthouse (Spring),335941702,Molik,Manhattan,SoHo,40.725106604765294,-74.00316925120094,Entire home/apt,2300,30,0,,,4,364,0,
952085886151883454,Tribeca Luxe Loft,14769509,George,Manhattan,SoHo,40.72264,-74.00438,Entire home/apt,800,5,0,,,1,46,0,Exempt
634674620597541646,"Lovely, private 1-bedroom heart of BK",831185,Andrew,Brooklyn,Crown Heights,40.67811,-73.96291,Entire home/apt,269,30,2,2023-11-22,0.10,4,365,1,
747788176671061849,NEW townhouse w/private outdoor in Clinton Hill,19591194,Ali,Brooklyn,Clinton Hill,40.68709,-73.96084,Entire home/apt,200,30,3,2023-03-19,0.23,1,157,1,
43054170,Beautifully designed 1 bedroom,61391963,Stay With Vibe,Manhattan,Kips Bay,40.74151,-73.97813,Entire home/apt,110,30,4,2023-06-01,0.11,133,312,1,
53268748,Elegant Essence of Brooklyn,139712252,Charn,Brooklyn,Bedford-Stuyvesant,40.68263,-73.94672,Entire home/apt,215,30,46,2023-10-11,1.68,1,364,14,
998055203998207680,Designer Greenwich 1BR Doorman!,22129776,Ali,Manhattan,SoHo,40.725895419918345,-73.9990082669769,Entire home/apt,699,1,2,2023-12-13,0.48,12,260,2,Exempt
920302144753983936,Exquisite Private Kitchenette Room on West 30th St,514336590,Reservation,Manhattan,Chelsea,40.75151,-73.99796,Private room,121,30,0,,,30,284,0,Exempt
927408,St James Pl Landmark Home 1 block to PRATT/Gtrain,51038,Erica,Brooklyn,Clinton Hill,40.68767,-73.96468,Private room,198,30,65,2023-09-30,0.49,2,285,4,
53732896,Stunning rooms & bathrooms in Prospect Park South,435050037,Abdo,Brooklyn,Flatbush,40.65235,-73.96157,Private room,697,30,1,2023-04-08,0.09,15,359,1,
599993984917025377,Sonder Henri on 24 | Superior King Room,219517861,Sonder (NYC),Manhattan,Flatiron District,40.74247,-73.98998,Private room,242,2,63,2024-02-21,2.81,84,362,26,Exempt
25489369,Charming Old Greenwich Village Duplex,4129805,Evelyn,Manhattan,West Village,40.73088,-74.00328,Entire home/apt,550,2,8,2023-12-09,0.14,5,14,5,Exempt
618916,Vintage Brooklyn Carriage House,92451,Cath,Brooklyn,Prospect Heights,40.67924,-73.96445,Entire home/apt,200,30,13,2019-08-19,0.09,1,77,0,
